date,account_name,transaction_details,transaction_id,reference_transaction_id,offset_account_id,offset_account_type,transaction_type,reference_number,entity_number,debit,credit,net_amount,contact_id,account_id,project_ids,currency_code,account_group,account_type
2024-10-26,P1102-Undeposited Funds,1104-SRV1,5076739000000533087,,5076739000000198007,bank,transfer_fund,,,39.3,,39.3,-1,5076739000000000358,,USD,asset,cash
2024-10-28,P1102-Undeposited Funds,P1101-Petty Cash,5076739000000533653,,5076739000000000361,cash,transfer_fund,,,153.87,,153.87,-1,5076739000000000358,,USD,asset,cash
2024-10-28,P1102-Undeposited Funds,Square Clearing,5076739000000533681,,5076739000000364116,payment_clearing,transfer_fund,,,278.1,,278.1,-1,5076739000000000358,,USD,asset,cash
2024-10-29,P1102-Undeposited Funds,Square Cash Sales,5076739000000541289,,5076739000000364128,payment_clearing,transfer_fund,,,94.93,,94.93,-1,5076739000000000358,,USD,asset,cash
2024-10-02,P1103.4-SoFi Checking,"4203-Software Subscription
Vendor Name : canva",5076739000000515657,,5076739000000155001,expense,expense,,,,15,-15,5076739000000150565,5076739000000168543,,USD,asset,bank
2024-10-03,P1103.4-SoFi Checking,P4890-Entertainment,5076739000000526013,,5076739000000092693,expense,expense,,,,6.99,-6.99,-1,5076739000000168543,,USD,asset,bank
2024-10-04,P1103.4-SoFi Checking,"5105P-Dues and Subscriptions
Vendor Name : YouTube Premium",5076739000000515829,,5076739000000089445,other_expense,expense,,,,1.99,-1.99,5076739000000353372,5076739000000168543,,USD,asset,bank
2024-10-06,P1103.4-SoFi Checking,"P4890-Entertainment
Vendor Name : Only Fans",5076739000000515873,,5076739000000092693,expense,expense,,,,5,-5,5076739000000092699,5076739000000168543,,USD,asset,bank
2024-10-06,P1103.4-SoFi Checking,4203-Software Subscription,5076739000000526033,,5076739000000155001,expense,expense,,,,21.39,-21.39,-1,5076739000000168543,,USD,asset,bank
2024-10-10,P1103.4-SoFi Checking,4021-Car/Auto Insurance,5076739000000525815,,5076739000000091337,expense,expense_refund,,,882.35,,882.35,5076739000000353442,5076739000000168543,,USD,asset,bank
2024-10-12,P1103.4-SoFi Checking,"5105P-Dues and Subscriptions
Vendor Name : YouTube Premium",5076739000000515591,,5076739000000089445,other_expense,expense,,,,1.99,-1.99,5076739000000353372,5076739000000168543,,USD,asset,bank
2024-10-13,P1103.4-SoFi Checking,"4201-Office Supplies
Vendor Name : Amazon",5076739000000487001,,5076739000000000442,expense,expense,,,,71.26,-71.26,5076739000000090007,5076739000000168543,,USD,asset,bank
2024-10-13,P1103.4-SoFi Checking,"4804-Deductible Meals
Vendor Name : McDonald's",5076739000000487023,,5076739000000000448,expense,expense,,,,4.45,-4.45,5076739000000090093,5076739000000168543,,USD,asset,bank
2024-10-13,P1103.4-SoFi Checking,"4804-Deductible Meals
Vendor Name : DD *Doordash",5076739000000487045,,5076739000000000448,expense,expense,,,,101.57,-101.57,5076739000000090135,5076739000000168543,,USD,asset,bank
2024-10-13,P1103.4-SoFi Checking,"P4890-Entertainment
Vendor Name : Traklib Holdings AB",5076739000000515917,,5076739000000092693,expense,expense,,,,8.99,-8.99,5076739000000089451,5076739000000168543,,USD,asset,bank
2024-10-15,P1103.4-SoFi Checking,"4201-Office Supplies
Vendor Name : Amazon",5076739000000489019,,5076739000000000442,expense,expense,,,,58.66,-58.66,5076739000000090007,5076739000000168543,,USD,asset,bank
2024-10-15,P1103.4-SoFi Checking,"4804-Deductible Meals
Vendor Name : DD *Doordash",5076739000000489041,,5076739000000000448,expense,expense,,,,9.99,-9.99,5076739000000090135,5076739000000168543,,USD,asset,bank
2024-10-15,P1103.4-SoFi Checking,"4804-Deductible Meals
Vendor Name : DD *Doordash",5076739000000489063,,5076739000000000448,expense,expense,,,,33,-33,5076739000000090135,5076739000000168543,,USD,asset,bank
2024-10-15,P1103.4-SoFi Checking,"4804-Deductible Meals
Vendor Name : McDonald's",5076739000000489085,,5076739000000000448,expense,expense,,,,39.79,-39.79,5076739000000090093,5076739000000168543,,USD,asset,bank
2024-10-16,P1103.4-SoFi Checking,P1103.5-Spend everyday spending,5076739000000515193,,5076739000000168751,bank,transfer_fund,,,,50,-50,-1,5076739000000168543,,USD,asset,bank
2024-10-17,P1103.4-SoFi Checking,P4890-Entertainment,5076739000000525791,,5076739000000092693,expense,expense_refund,,,8.95,,8.95,-1,5076739000000168543,,USD,asset,bank
2024-10-18,P1103.4-SoFi Checking,"P4810-Groceries
Vendor Name : Walgreens",5076739000000515527,,5076739000000089495,expense,expense,,,,90.32,-90.32,5076739000000171799,5076739000000168543,,USD,asset,bank
2024-10-18,P1103.4-SoFi Checking,P4890-Entertainment,5076739000000525771,,5076739000000092693,expense,expense,,,,280,-280,-1,5076739000000168543,,USD,asset,bank
2024-10-19,P1103.4-SoFi Checking,"4804-Deductible Meals
Vendor Name : DD *Doordash",5076739000000508023,,5076739000000000448,expense,expense,,,,23.07,-23.07,5076739000000090135,5076739000000168543,,USD,asset,bank
2024-10-19,P1103.4-SoFi Checking,"P4890-Entertainment
Vendor Name : Only Fans",5076739000000515679,,5076739000000092693,expense,expense,,,,3,-3,5076739000000092699,5076739000000168543,,USD,asset,bank
2024-10-19,P1103.4-SoFi Checking,P4890-Entertainment,5076739000000525751,,5076739000000092693,expense,expense,,,,41.69,-41.69,-1,5076739000000168543,,USD,asset,bank
2024-10-20,P1103.4-SoFi Checking,"4804-Deductible Meals
Vendor Name : McDonald's",5076739000000513001,,5076739000000000448,expense,expense,,,,4.23,-4.23,5076739000000090093,5076739000000168543,,USD,asset,bank
2024-10-20,P1103.4-SoFi Checking,"4804-Deductible Meals
Vendor Name : McDonald's",5076739000000513023,,5076739000000000448,expense,expense,,,,11.25,-11.25,5076739000000090093,5076739000000168543,,USD,asset,bank
2024-10-21,P1103.4-SoFi Checking,"4804-Deductible Meals
Vendor Name : DD *Doordash",5076739000000518019,,5076739000000000448,expense,expense,,,,36.35,-36.35,5076739000000090135,5076739000000168543,,USD,asset,bank
2024-10-21,P1103.4-SoFi Checking,"4201-Office Supplies
Vendor Name : Amazon",5076739000000518041,,5076739000000000442,expense,expense,,,,11.22,-11.22,5076739000000090007,5076739000000168543,,USD,asset,bank
2024-10-21,P1103.4-SoFi Checking,P1102-Undeposited Funds,5076739000000525731,,5076739000000000358,cash,transfer_fund,,,120,,120,-1,5076739000000168543,,USD,asset,bank
2024-10-23,P1103.4-SoFi Checking,"4201-Office Supplies
Vendor Name : Amazon",5076739000000524001,,5076739000000000442,expense,expense,,,,9.62,-9.62,5076739000000090007,5076739000000168543,,USD,asset,bank
2024-10-24,P1103.4-SoFi Checking,"4804-Deductible Meals
Vendor Name : DD *Doordash",5076739000000531023,,5076739000000000448,expense,expense,,,,29.15,-29.15,5076739000000090135,5076739000000168543,,USD,asset,bank
2024-10-24,P1103.4-SoFi Checking,P1102-Undeposited Funds,5076739000000533171,,5076739000000000358,cash,deposit,,,67.37,,67.37,-1,5076739000000168543,,USD,asset,bank
2024-10-24,P1103.4-SoFi Checking,P5210-Utilities,5076739000000533215,,5076739000000153221,expense,expense,,,,55,-55,-1,5076739000000168543,,USD,asset,bank
2024-10-25,P1103.4-SoFi Checking,"4201-Office Supplies
Vendor Name : Amazon",5076739000000531001,,5076739000000000442,expense,expense,,,,19.13,-19.13,5076739000000090007,5076739000000168543,,USD,asset,bank
2024-10-25,P1103.4-SoFi Checking,P4890-Entertainment,5076739000000533107,,5076739000000092693,expense,expense,,,,40,-40,-1,5076739000000168543,,USD,asset,bank
2024-10-25,P1103.4-SoFi Checking,P1102-Undeposited Funds,5076739000000533193,,5076739000000000358,cash,deposit,,,38.61,,38.61,-1,5076739000000168543,,USD,asset,bank
2024-10-26,P1103.4-SoFi Checking,"4804-Deductible Meals
Vendor Name : McDonald's",5076739000000535069,,5076739000000000448,expense,expense,,,,14.46,-14.46,5076739000000090093,5076739000000168543,,USD,asset,bank
2024-10-26,P1103.4-SoFi Checking,"5105P-Dues and Subscriptions
Vendor Name : Spotify",5076739000000533127,,5076739000000089445,other_expense,expense,,,,11.99,-11.99,5076739000000092965,5076739000000168543,,USD,asset,bank
2024-10-27,P1103.4-SoFi Checking,"4804-Deductible Meals
Vendor Name : McDonald's",5076739000000535025,,5076739000000000448,expense,expense,,,,3.68,-3.68,5076739000000090093,5076739000000168543,,USD,asset,bank
2024-10-27,P1103.4-SoFi Checking,"4201-Office Supplies
Vendor Name : Amazon",5076739000000535047,,5076739000000000442,expense,expense,,,,42.36,-42.36,5076739000000090007,5076739000000168543,,USD,asset,bank
2024-10-28,P1103.4-SoFi Checking,"5105P-Dues and Subscriptions
Vendor Name : Spotify",5076739000000533149,,5076739000000089445,other_expense,expense,,,,11.99,-11.99,5076739000000092965,5076739000000168543,,USD,asset,bank
2024-10-07,P1103.5-Spend everyday spending,"P5109-Bank Fees and Charges
Vendor Name : pnc",5076739000000515395,,5076739000000000409,expense,expense,,,,7,-7,5076739000000172517,5076739000000168751,,USD,asset,bank
2024-10-16,P1103.5-Spend everyday spending,P1103.4-SoFi Checking,5076739000000515193,,5076739000000168543,bank,transfer_fund,,,50,,50,-1,5076739000000168751,,USD,asset,bank
2024-10-19,P1103.5-Spend everyday spending,1104-SRV1,5076739000000525607,,5076739000000198007,bank,transfer_fund,,,38.2,,38.2,-1,5076739000000168751,,USD,asset,bank
2024-10-01,P1300-Accounts Receivable,Luis A Palacios De La Rosa,5076739000000465265,,,,invoice,,INV-000019,560,,560,5076739000000378923,5076739000000000364,,USD,asset,accounts_receivable
2024-10-01,P1300-Accounts Receivable,Zaitullah Jan Khebarkhil,5076739000000465297,,,,invoice,,INV-000020,560,,560,5076739000000150003,5076739000000000364,,USD,asset,accounts_receivable
2024-10-01,P1300-Accounts Receivable,TREVE,5076739000000465135,,,,invoice,,INV-000016,560,,560,5076739000000364495,5076739000000000364,,USD,asset,accounts_receivable
2024-10-01,P1300-Accounts Receivable,JOEL ENHAN RICE-VELASQUEZ,5076739000000465375,,,,invoice,,INV-000021,560,,560,5076739000000465351,5076739000000000364,,USD,asset,accounts_receivable
2024-10-02,P1300-Accounts Receivable,Square Customer,5076739000000466063,,,,invoice,,Square-000009,96.4,,96.4,5076739000000364068,5076739000000000364,,USD,asset,accounts_receivable
2024-10-02,P1300-Accounts Receivable,Square Customer,5076739000000466097,,,,customer_payment,,Square-000009,,96.4,-96.4,5076739000000364068,5076739000000000364,,USD,asset,accounts_receivable
2024-10-06,P1300-Accounts Receivable,Square Customer,5076739000000470157,,,,invoice,,Square-000010,48.6,,48.6,5076739000000364068,5076739000000000364,,USD,asset,accounts_receivable
2024-10-06,P1300-Accounts Receivable,Square Customer,5076739000000470191,,,,customer_payment,,Square-000010,,48.6,-48.6,5076739000000364068,5076739000000000364,,USD,asset,accounts_receivable
2024-10-08,P1300-Accounts Receivable,Square Customer,5076739000000476003,,,,invoice,,Square-000011,375.86,,375.86,5076739000000364068,5076739000000000364,,USD,asset,accounts_receivable
2024-10-08,P1300-Accounts Receivable,Square Customer,5076739000000476041,,,,customer_payment,,Square-000011,,375.86,-375.86,5076739000000364068,5076739000000000364,,USD,asset,accounts_receivable
2024-10-11,P1300-Accounts Receivable,Square Customer,5076739000000479003,,,,invoice,,Square-000012,53.76,,53.76,5076739000000364068,5076739000000000364,,USD,asset,accounts_receivable
2024-10-11,P1300-Accounts Receivable,Square Customer,5076739000000479055,,,,customer_payment,,Square-000012,,53.76,-53.76,5076739000000364068,5076739000000000364,,USD,asset,accounts_receivable
2024-10-22,P1300-Accounts Receivable,Square Customer,5076739000000520003,,,,invoice,,Square-000013,55,,55,5076739000000364068,5076739000000000364,,USD,asset,accounts_receivable
2024-10-22,P1300-Accounts Receivable,Square Customer,5076739000000520045,,,,customer_payment,,Square-000013,,55,-55,5076739000000364068,5076739000000000364,,USD,asset,accounts_receivable
2024-10-24,P1300-Accounts Receivable,Square Customer,5076739000000528003,,,,invoice,,Square-000014,106.07,,106.07,5076739000000364068,5076739000000000364,,USD,asset,accounts_receivable
2024-10-24,P1300-Accounts Receivable,Square Customer,5076739000000528045,,,,customer_payment,,Square-000014,,106.07,-106.07,5076739000000364068,5076739000000000364,,USD,asset,accounts_receivable
2024-10-11,P2110-Tax Payable,Square Customer,5076739000000479003,,,,invoice,,Square-000012,,0.7,-0.7,5076739000000364068,5076739000000000376,,USD,liability,other_current_liability
2024-10-09,P2120-Unearned Revenue,Square Customer,5076739000000477005,,,,customer_payment,,23,,22.88,-22.88,5076739000000364068,5076739000000005001,,USD,liability,other_current_liability
2024-10-23,P2120-Unearned Revenue,Square Customer,5076739000000522051,,,,customer_payment,,26,,0.04,-0.04,5076739000000364068,5076739000000005001,,USD,liability,other_current_liability
2024-10-03,P4000-Expenses (Personal),"1104-SRV1
Vendor Name : cash app",5076739000000502707,,5076739000000198007,bank,expense,,,25,,25,5076739000000205773,5076739000000169478,,USD,expense,expense
2024-10-01,P4810-Groceries,"1104-SRV1
Vendor Name : QHRPeople.com",5076739000000525017,,5076739000000198007,bank,expense,,,160.81,,160.81,5076739000000525001,5076739000000089495,,USD,expense,expense
2024-10-01,P4810-Groceries,"1104-SRV1
Vendor Name : Walgreens",5076739000000525109,,5076739000000198007,bank,expense,,,52.75,,52.75,5076739000000171799,5076739000000089495,,USD,expense,expense
2024-10-04,P4810-Groceries,"1104-SRV1
Vendor Name : Village Pantry",5076739000000525347,,5076739000000198007,bank,expense,,,59.34,,59.34,5076739000000354184,5076739000000089495,,USD,expense,expense
2024-10-18,P4810-Groceries,"P1103.4-SoFi Checking
Vendor Name : Walgreens",5076739000000515527,,5076739000000168543,bank,expense,,,90.32,,90.32,5076739000000171799,5076739000000089495,,USD,expense,expense
2024-10-01,P4890-Entertainment,1104-SRV1,5076739000000525039,,5076739000000198007,bank,expense,,,220,,220,-1,5076739000000092693,,USD,expense,expense
2024-10-03,P4890-Entertainment,P1103.4-SoFi Checking,5076739000000526013,,5076739000000168543,bank,expense,,,6.99,,6.99,-1,5076739000000092693,,USD,expense,expense
2024-10-04,P4890-Entertainment,"1104-SRV1
Vendor Name : Crown Smoke",5076739000000525227,,5076739000000198007,bank,expense,,,42.8,,42.8,5076739000000272362,5076739000000092693,,USD,expense,expense
2024-10-06,P4890-Entertainment,"P1103.4-SoFi Checking
Vendor Name : Only Fans",5076739000000515873,,5076739000000168543,bank,expense,,,5,,5,5076739000000092699,5076739000000092693,,USD,expense,expense
2024-10-13,P4890-Entertainment,"P1103.4-SoFi Checking
Vendor Name : Traklib Holdings AB",5076739000000515917,,5076739000000168543,bank,expense,,,8.99,,8.99,5076739000000089451,5076739000000092693,,USD,expense,expense
2024-10-13,P4890-Entertainment,1104-SRV1,5076739000000525565,,5076739000000198007,bank,expense,,,70,,70,-1,5076739000000092693,,USD,expense,expense
2024-10-17,P4890-Entertainment,P1103.4-SoFi Checking,5076739000000525791,,5076739000000168543,bank,expense_refund,,,,8.95,-8.95,-1,5076739000000092693,,USD,expense,expense
2024-10-18,P4890-Entertainment,P1103.4-SoFi Checking,5076739000000525771,,5076739000000168543,bank,expense,,,280,,280,-1,5076739000000092693,,USD,expense,expense
2024-10-19,P4890-Entertainment,"P1103.4-SoFi Checking
Vendor Name : Only Fans",5076739000000515679,,5076739000000168543,bank,expense,,,3,,3,5076739000000092699,5076739000000092693,,USD,expense,expense
2024-10-19,P4890-Entertainment,P1103.4-SoFi Checking,5076739000000525751,,5076739000000168543,bank,expense,,,41.69,,41.69,-1,5076739000000092693,,USD,expense,expense
2024-10-25,P4890-Entertainment,P1103.4-SoFi Checking,5076739000000533107,,5076739000000168543,bank,expense,,,40,,40,-1,5076739000000092693,,USD,expense,expense
2024-10-07,P5109-Bank Fees and Charges,"P1103.5-Spend everyday spending
Vendor Name : pnc",5076739000000515395,,5076739000000168751,bank,expense,,,7,,7,5076739000000172517,5076739000000000409,,USD,expense,expense
2024-10-24,P5210-Utilities,P1103.4-SoFi Checking,5076739000000533215,,5076739000000168543,bank,expense,,,55,,55,-1,5076739000000153221,,USD,expense,expense
2024-10-09,Square Cash Sales,Square Customer,5076739000000477005,,,,customer_payment,,23,22.88,,22.88,5076739000000364068,5076739000000364128,,USD,asset,payment_clearing
2024-10-23,Square Cash Sales,Square Customer,5076739000000522051,,,,customer_payment,,26,0.04,,0.04,5076739000000364068,5076739000000364128,,USD,asset,payment_clearing
2024-10-29,Square Cash Sales,P1102-Undeposited Funds,5076739000000541289,,5076739000000000358,cash,transfer_fund,,,,94.93,-94.93,-1,5076739000000364128,,USD,asset,payment_clearing
2024-10-02,Square Clearing,Square Customer,5076739000000466097,,,,customer_payment,,Square-000009,96.4,,96.4,5076739000000364068,5076739000000364116,,USD,asset,payment_clearing
2024-10-02,Square Clearing,1104-SRV1,5076739000000466129,,5076739000000198007,bank,transfer_fund,,,,96.4,-96.4,-1,5076739000000364116,,USD,asset,payment_clearing
2024-10-06,Square Clearing,Square Customer,5076739000000470191,,,,customer_payment,,Square-000010,48.6,,48.6,5076739000000364068,5076739000000364116,,USD,asset,payment_clearing
2024-10-06,Square Clearing,1104-SRV1,5076739000000470223,,5076739000000198007,bank,transfer_fund,,,,48.6,-48.6,-1,5076739000000364116,,USD,asset,payment_clearing
2024-10-08,Square Clearing,Square Customer,5076739000000476041,,,,customer_payment,,Square-000011,375.86,,375.86,5076739000000364068,5076739000000364116,,USD,asset,payment_clearing
2024-10-08,Square Clearing,1104-SRV1,5076739000000476075,,5076739000000198007,bank,transfer_fund,,,,179.46,-179.46,-1,5076739000000364116,,USD,asset,payment_clearing
2024-10-11,Square Clearing,Square Customer,5076739000000479055,,,,customer_payment,,Square-000012,53.76,,53.76,5076739000000364068,5076739000000364116,,USD,asset,payment_clearing
2024-10-11,Square Clearing,1104-SRV1,5076739000000479095,,5076739000000198007,bank,transfer_fund,,,,53.76,-53.76,-1,5076739000000364116,,USD,asset,payment_clearing
2024-10-22,Square Clearing,Square Customer,5076739000000520045,,,,customer_payment,,Square-000013,55,,55,5076739000000364068,5076739000000364116,,USD,asset,payment_clearing
2024-10-22,Square Clearing,1104-SRV1,5076739000000520081,,5076739000000198007,bank,transfer_fund,,,,45.56,-45.56,-1,5076739000000364116,,USD,asset,payment_clearing
2024-10-24,Square Clearing,Square Customer,5076739000000528045,,,,customer_payment,,Square-000014,106.07,,106.07,5076739000000364068,5076739000000364116,,USD,asset,payment_clearing
2024-10-24,Square Clearing,1104-SRV1,5076739000000528081,,5076739000000198007,bank,transfer_fund,,,,87.92,-87.92,-1,5076739000000364116,,USD,asset,payment_clearing
2024-10-28,Square Clearing,P1102-Undeposited Funds,5076739000000533681,,5076739000000000358,cash,transfer_fund,,,,278.1,-278.1,-1,5076739000000364116,,USD,asset,payment_clearing
2024-10-02,Square Fees,Square Customer,5076739000000466063,,,,invoice,,Square-000009,3.6,,3.6,5076739000000364068,5076739000000364092,,USD,expense,expense
2024-10-06,Square Fees,Square Customer,5076739000000470157,,,,invoice,,Square-000010,1.4,,1.4,5076739000000364068,5076739000000364092,,USD,expense,expense
2024-10-08,Square Fees,Square Customer,5076739000000476003,,,,invoice,,Square-000011,10.03,,10.03,5076739000000364068,5076739000000364092,,USD,expense,expense
2024-10-11,Square Fees,Square Customer,5076739000000479003,,,,invoice,,Square-000012,2.14,,2.14,5076739000000364068,5076739000000364092,,USD,expense,expense
2024-10-22,Square Fees,Square Customer,5076739000000520003,,,,invoice,,Square-000013,2.19,,2.19,5076739000000364068,5076739000000364092,,USD,expense,expense
2024-10-24,Square Fees,Square Customer,5076739000000528003,,,,invoice,,Square-000014,3.93,,3.93,5076739000000364068,5076739000000364092,,USD,expense,expense
2024-10-08,Square Service Charge,Square Customer,5076739000000476003,,,,invoice,,Square-000011,,27.89,-27.89,5076739000000364068,5076739000000364122,,USD,income,income
2024-10-22,Square Service Charge,Square Customer,5076739000000520003,,,,invoice,,Square-000013,,12.94,-12.94,5076739000000364068,5076739000000364122,,USD,income,income
2024-10-24,Square Service Charge,Square Customer,5076739000000528003,,,,invoice,,Square-000014,,15.89,-15.89,5076739000000364068,5076739000000364122,,USD,income,income
2024-10-11,Suspense,Square Customer,5076739000000479003,,,,invoice,,Square-000012,,0,0,5076739000000364068,5076739000000364100,,USD,liability,other_current_liability
