Record Id,Task Owner.id,Subject,Due Date,Contact Name.id,Related To.id,Status,Priority,Created By.id,Modified By.id,Created Time,Modified Time,Description,Send Notification Email,Reminder,Repeat,Currency,Exchange Rate,Closed Time,Layout.id,Tag,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time,Locked,Record Status,SRV Task ID,SRV1 Task Clave
zcrm_5861855000000998529,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550229,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:41,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000246,
zcrm_5861855000000998539,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550227,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:41,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000247,
zcrm_5861855000000998549,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550225,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:41,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000248,
zcrm_5861855000000998559,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550224,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:41,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000249,
zcrm_5861855000000998569,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550223,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:41,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000250,
zcrm_5861855000000998579,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550222,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:42,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000251,
zcrm_5861855000000998589,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550221,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:42,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000252,
zcrm_5861855000000998599,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550220,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:42,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000253,
zcrm_5861855000000998609,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550219,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:42,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000254,
zcrm_5861855000000998619,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550217,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:42,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000255,
zcrm_5861855000000998629,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550215,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:42,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000256,
zcrm_5861855000000998639,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550214,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:43,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000257,
zcrm_5861855000000998649,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550213,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:43,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000258,
zcrm_5861855000000998659,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550209,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:43,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000259,
zcrm_5861855000000998669,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550208,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:43,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000260,
zcrm_5861855000000998679,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550206,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:43,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000261,
zcrm_5861855000000998689,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550204,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:44,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000262,
zcrm_5861855000000998699,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550203,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:44,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000263,
zcrm_5861855000000998709,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550200,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:44,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000264,
zcrm_5861855000000998719,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000550199,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:44,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000265,
zcrm_5861855000000998729,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529329,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:44,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000266,
zcrm_5861855000000998739,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529326,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:44,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000267,
zcrm_5861855000000998749,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529325,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:45,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000268,
zcrm_5861855000000998759,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529324,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:45,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000269,
zcrm_5861855000000998769,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529320,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:45,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000270,
zcrm_5861855000000998779,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529316,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:45,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000271,
zcrm_5861855000000998789,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529315,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:45,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000272,
zcrm_5861855000000998799,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529313,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:46,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000273,
zcrm_5861855000000998809,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529312,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:46,2023-12-06 23:08:16,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:08:16,,,2023-12-06 23:08:16,,,,false,Available,SRVTSK0000274,
zcrm_5861855000000998819,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529311,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:46,2023-12-06 23:07:40,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:07:40,,,2023-12-06 23:07:40,,,,false,Available,SRVTSK0000275,
zcrm_5861855000000998829,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529310,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:46,2023-12-06 23:07:40,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:07:40,,,2023-12-06 23:07:40,,,,false,Available,SRVTSK0000276,
zcrm_5861855000000998839,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529309,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:47,2023-12-06 23:07:40,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:07:40,,,2023-12-06 23:07:40,,,,false,Available,SRVTSK0000277,
zcrm_5861855000000998849,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529308,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:47,2023-12-06 23:07:40,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:07:40,,,2023-12-06 23:07:40,,,,false,Available,SRVTSK0000278,
zcrm_5861855000000998859,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529305,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:47,2023-12-06 23:07:40,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:07:40,,,2023-12-06 23:07:40,,,,false,Available,SRVTSK0000279,
zcrm_5861855000000998869,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529300,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:47,2023-12-06 23:07:40,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:07:40,,,2023-12-06 23:07:40,,,,false,Available,SRVTSK0000280,
zcrm_5861855000000998879,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529299,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:47,2023-12-06 23:07:40,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:07:40,,,2023-12-06 23:07:40,,,,false,Available,SRVTSK0000281,
zcrm_5861855000000998889,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529298,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:48,2023-12-06 23:07:40,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:07:40,,,2023-12-06 23:07:40,,,,false,Available,SRVTSK0000282,
zcrm_5861855000000998899,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529296,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:48,2023-12-06 23:07:40,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:07:40,,,2023-12-06 23:07:40,,,,false,Available,SRVTSK0000283,
zcrm_5861855000000998909,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529295,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:48,2023-12-06 23:07:40,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:07:40,,,2023-12-06 23:07:40,,,,false,Available,SRVTSK0000284,
zcrm_5861855000000998919,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529294,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:48,2023-12-06 23:07:40,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:07:40,,,2023-12-06 23:07:40,,,,false,Available,SRVTSK0000285,
zcrm_5861855000000998929,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529291,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:48,2023-12-06 23:07:40,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:07:40,,,2023-12-06 23:07:40,,,,false,Available,SRVTSK0000286,
zcrm_5861855000000998939,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529289,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:49,2023-12-06 23:07:40,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:07:40,,,2023-12-06 23:07:40,,,,false,Available,SRVTSK0000287,
zcrm_5861855000000998949,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529288,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:49,2023-12-06 23:07:40,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:07:40,,,2023-12-06 23:07:40,,,,false,Available,SRVTSK0000288,
zcrm_5861855000000998959,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529285,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:49,2023-12-06 23:07:40,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:07:40,,,2023-12-06 23:07:40,,,,false,Available,SRVTSK0000289,
zcrm_5861855000000998969,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529282,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:49,2023-10-26 12:55:58,,true,,,USD,1.000000000,2023-10-26 12:55:58,,,2023-10-26 12:55:58,,,,false,Available,SRVTSK0000290,
zcrm_5861855000000998979,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529281,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:49,2023-12-06 23:07:40,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:07:40,,,2023-12-06 23:07:40,,,,false,Available,SRVTSK0000291,
zcrm_5861855000000998989,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529280,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:49,2023-12-06 23:07:40,,true,2023-10-02 16:30:00,,USD,1.000000000,2023-12-06 23:07:40,,,2023-12-06 23:07:40,,,,false,Available,SRVTSK0000292,
zcrm_5861855000000998999,zcrm_5861855000000432001,Case Closed Review,2023-10-02,,zcrm_5861855000000529279,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-10-01 20:37:50,2023-10-26 12:55:56,,true,,,USD,1.000000000,2023-10-26 12:55:56,,,2023-10-26 12:55:56,,,,false,Available,SRVTSK0000293,
zcrm_5861855000001005002,zcrm_5861855000000432001,Kondor End of Month,2023-10-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:26,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:13,,,2023-10-20 06:27:13,,,2024-06-30 21:33:05,false,Available,SRVTSK0000015,
zcrm_5861855000001005004,zcrm_5861855000000432001,Kondor End of Month,2023-11-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:26,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:12,,,2023-10-20 06:27:12,,,2024-06-30 21:33:05,false,Available,SRVTSK0000016,
zcrm_5861855000001005006,zcrm_5861855000000432001,Kondor End of Month,2023-12-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:26,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:11,,,2023-10-20 06:27:11,,,2024-06-30 21:33:05,false,Available,SRVTSK0000017,
zcrm_5861855000001005008,zcrm_5861855000000432001,Kondor End of Month,2024-01-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:26,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:11,,,2023-10-20 06:27:11,,,2024-06-30 21:33:05,false,Available,SRVTSK0000018,
zcrm_5861855000001005010,zcrm_5861855000000432001,Kondor End of Month,2024-02-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:26,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:09,,,2023-10-20 06:27:09,,,2024-06-30 21:33:05,false,Available,SRVTSK0000019,
zcrm_5861855000001005012,zcrm_5861855000000432001,Kondor End of Month,2024-03-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:26,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:09,,,2023-10-20 06:27:09,,,2024-06-30 21:33:05,false,Available,SRVTSK0000020,
zcrm_5861855000001005014,zcrm_5861855000000432001,Kondor End of Month,2024-04-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:26,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:08,,,2023-10-20 06:27:08,,,2024-06-30 21:33:05,false,Available,SRVTSK0000021,
zcrm_5861855000001005016,zcrm_5861855000000432001,Kondor End of Month,2024-05-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:26,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:08,,,2023-10-20 06:27:08,,,2024-06-30 21:33:05,false,Available,SRVTSK0000022,
zcrm_5861855000001005018,zcrm_5861855000000432001,Kondor End of Month,2024-06-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:26,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:08,,,2023-10-20 06:27:08,,,2024-06-30 21:33:05,false,Available,SRVTSK0000023,
zcrm_5861855000001005020,zcrm_5861855000000432001,Kondor End of Month,2024-07-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:26,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:07,,,2023-10-20 06:27:07,,,2024-06-30 21:33:05,false,Available,SRVTSK0000024,
zcrm_5861855000001005022,zcrm_5861855000000432001,Kondor End of Month,2024-08-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:26,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:07,,,2023-10-20 06:27:07,,,2024-06-30 21:33:05,false,Available,SRVTSK0000025,
zcrm_5861855000001005024,zcrm_5861855000000432001,Kondor End of Month,2024-09-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:26,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:07,,,2023-10-20 06:27:07,,,2024-06-30 21:33:05,false,Available,SRVTSK0000026,
zcrm_5861855000001005026,zcrm_5861855000000432001,Kondor End of Month,2024-10-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:27,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:06,,,2023-10-20 06:27:06,,,2024-06-30 21:33:05,false,Available,SRVTSK0000027,
zcrm_5861855000001005028,zcrm_5861855000000432001,Kondor End of Month,2024-11-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:27,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:06,,,2023-10-20 06:27:06,,,2024-06-30 21:33:05,false,Available,SRVTSK0000028,
zcrm_5861855000001005030,zcrm_5861855000000432001,Kondor End of Month,2024-12-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:27,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:05,,,2023-10-20 06:27:05,,,2024-06-30 21:33:05,false,Available,SRVTSK0000029,
zcrm_5861855000001005032,zcrm_5861855000000432001,Kondor End of Month,2025-01-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:27,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:05,,,2023-10-20 06:27:05,,,2024-06-30 21:33:05,false,Available,SRVTSK0000030,
zcrm_5861855000001005034,zcrm_5861855000000432001,Kondor End of Month,2025-02-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:27,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:05,,,2023-10-20 06:27:05,,,2024-06-30 21:33:05,false,Available,SRVTSK0000031,
zcrm_5861855000001005036,zcrm_5861855000000432001,Kondor End of Month,2025-03-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:27,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:04,,,2023-10-20 06:27:04,,,2024-06-30 21:33:05,false,Available,SRVTSK0000032,
zcrm_5861855000001005038,zcrm_5861855000000432001,Kondor End of Month,2025-04-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:27,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:04,,,2023-10-20 06:27:04,,,2024-06-30 21:33:05,false,Available,SRVTSK0000033,
zcrm_5861855000001005040,zcrm_5861855000000432001,Kondor End of Month,2025-05-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:27,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:03,,,2023-10-20 06:27:03,,,2024-06-30 21:33:05,false,Available,SRVTSK0000034,
zcrm_5861855000001005042,zcrm_5861855000000432001,Kondor End of Month,2025-06-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:27,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:03,,,2023-10-20 06:27:03,,,2024-06-30 21:33:05,false,Available,SRVTSK0000035,
zcrm_5861855000001005044,zcrm_5861855000000432001,Kondor End of Month,2025-07-28,,zcrm_5861855000003323014,Completed,High,zcrm_5861855000000432001,zcrm_5861855000000432001,2023-09-29 20:24:27,2024-06-30 21:33:05,,false,,monthly*#1*#1698476400000*#1761634800000*#28*#1*#5861855000001005001,USD,1.000000000,2023-10-20 06:27:02,,,2023-10-20 06:27:02,,,2024-06-30 21:33:05,false,Available,SRVTSK0000036,
